Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
456.167,527.5,90.3201,90.0106
456.133,560.9,90.3242,89.5745
456.167,564.833,90.3201,88.8252
456.167,560.933,90.3201,89.5711
456.167,560.867,90.3201,89.5831
456.167,560.767,90.3201,89.5989
456.167,560.867,90.3201,89.5801
456.167,559.167,90.3201,89.3027
456.167,560.9,90.3201,89.5745
456.167,560.833,90.3201,89.5887
456.133,560.767,90.3242,89.5985
456.133,552.533,90.3242,88.519
456.167,560.867,90.3201,89.5828
456.067,560.7,90.3323,89.6096
456.167,527.533,90.3201,90.0066
456.167,564.667,90.3201,88.8549
456.1,560.9,90.3281,89.5757
456.167,560.9,90.3201,89.5757
456.1,560.767,90.3281,89.6
456.167,527.567,90.3201,90
456.1,560.8,90.3281,89.5928
456.133,560.867,90.3242,89.5816
456.1,560.933,90.3281,89.5701
456.167,594.267,90.3201,88.7099
456.1,560.9,90.3281,89.5732
456.1,564.7,90.3281,88.848
456.167,557.8,90.3201,90.1717
456.1,560.833,90.3281,89.5887
456.167,560.9,90.3201,89.5733
456.067,560.733,90.3323,89.6043
456.1,560.8,90.3281,89.5943
456.167,560.867,90.3201,89.5816
456.1,564.733,90.3281,88.8421
456.1,560.867,90.3281,89.5819
456.1,564.7,90.3281,88.8477
456.167,560.833,90.3201,89.5873
456.067,560.8,90.3323,89.5947
456.1,560.867,90.3281,89.5816
456.1,560.833,90.3281,89.5874
456.167,560.867,90.3201,89.5829
456.1,560.867,90.3281,89.5804
456.1,557.7,90.3281,90.1899
456.1,560.867,90.3281,89.5816
456.1,560.867,90.3281,89.5817
456.067,560.867,90.3323,89.5816
456.1,560.867,90.3281,89.5816
456.1,560.933,90.3281,89.5688
456.167,560.833,90.3201,89.5887
456.1,560.733,90.3281,89.6049
456.1,560.867,90.3281,89.5816
456.1,560.833,90.3281,89.5887
456.067,560.867,90.3323,89.5816
456.1,560.867,90.3281,89.5816
456.1,560.833,90.3281,89.5887
456.1,560.833,90.3281,89.5873
456.1,531.3,90.3281,89.3375
456.1,560.833,90.3281,89.5887
456.1,560.867,90.3281,89.5816
456.067,527.533,90.3323,90.008
456.1,561.733,90.3281,89.4011
456.1,560.967,90.3281,89.5628
456.1,560.9,90.3281,89.576
456.1,564.7,90.3281,88.8492
456.1,560.867,90.3281,89.5815
456.1,560.833,90.3281,89.5873
456.067,560.833,90.3323,89.5887
456.1,561.7,90.3281,89.4098
456.1,560.9,90.3281,89.5757
456.1,560.833,90.3281,89.5887
456.1,560.867,90.3281,89.5816
456.1,560.9,90.3281,89.572
456.1,564.8,90.3281,88.8307
456.067,560.833,90.3323,89.5887
456.1,560.867,90.3281,89.5802
456.1,560.967,90.3281,89.5602
456.1,560.9,90.3281,89.576
456.1,560.867,90.3281,89.5816
456.1,527.533,90.3281,90.0081
456.1,560.867,90.3281,89.5816
456.067,564.433,90.3323,88.8937
456.1,560.833,90.3281,89.5887
456.1,560.9,90.3281,89.5732
456.1,560.867,90.3281,89.5816
456.1,560.867,90.3281,89.5816
456.1,560.8,90.3281,89.5943
456.1,560.833,90.3281,89.5873
456.067,560.833,90.3323,89.5872
456.1,560.867,90.3281,89.5816
456.1,560.967,90.3281,89.5641
456.1,560.833,90.3281,89.5887
456.1,560.867,90.3281,89.5816
456.1,560.867,90.3281,89.5816
456.1,560.8,90.3281,89.5944
456.067,560.833,90.3323,89.5887
456.1,560.867,90.3281,89.5816
456.1,564.633,90.3281,88.8609
456.1,560.8,90.3281,89.5937
456.1,560.967,90.3281,89.5628
456.1,560.9,90.3281,89.5745
456.1,560.733,90.3281,89.6064
456.067,560.867,90.3323,89.5814
456.1,560.9,90.3281,89.5757
456.1,560.833,90.3281,89.5887
456.1,560.867,90.3281,89.5791
456.1,560.867,90.3281,89.5816
456.1,560.833,90.3281,89.5887
456.067,560.867,90.3323,89.5816
456.1,560.867,90.3281,89.5817
456.1,564.533,90.3281,88.8778
456.1,560.833,90.3281,89.5873
456.1,560.667,90.3281,89.6153
456.1,560.9,90.3281,89.5758
456.1,560.833,90.3281,89.5899
456.067,560.933,90.3323,89.5701
456.1,560.9,90.3281,89.5757
456.1,560.833,90.3281,89.5887
456.1,560.667,90.3281,89.6155
456.1,560.767,90.3281,89.5987
456.1,560.867,90.3281,89.5831
456.1,560.933,90.3281,89.5687
456.067,561.6,90.3323,89.4266
456.1,527.5,90.3281,90.009
456.067,560.8,90.3325,89.5944
456.067,560.867,90.3325,89.5816
456.067,564.933,90.3325,88.8051
456.067,560.7,90.3325,89.6113
456.033,560.8,90.3366,89.593
456.067,560.867,90.3325,89.5816
456.067,560.833,90.3325,89.5889
456.067,560.867,90.3325,89.5802
456.067,560.833,90.3325,89.5872
456.067,561.333,90.3325,89.4836
456.067,560.833,90.3325,89.5873
456.033,560.833,90.3366,89.5873
456.067,560.867,90.3325,89.5816
456.067,560.933,90.3325,89.5688
456.067,561.067,90.3325,89.5392
456.067,564.9,90.3325,88.8135
456.067,560.867,90.3325,89.5831
456.033,560.833,90.3366,89.5874
456.067,560.833,90.3325,89.5873
456.067,561.767,90.3325,89.3954
456.067,560.9,90.3325,89.576
456.067,564.933,90.3325,88.8081
456.067,560.8,90.3325,89.5944
456.033,560.867,90.3366,89.5816
456.067,560.867,90.3325,89.5814
456.067,560.867,90.3325,89.5816
456.067,560.833,90.3325,89.5887
456.067,560.9,90.3325,89.5757
456.067,560.933,90.3325,89.5675
456.067,560.867,90.3325,89.5816
456.033,560.767,90.3366,89.6002
456.067,564.667,90.3325,88.8533
456.067,560.9,90.3325,89.5758
456.067,560.8,90.3325,89.5942
456.067,560.9,90.3325,89.576
456.067,560.833,90.3325,89.5873
456.033,560.833,90.3366,89.5889
456.067,560.833,90.3325,89.5873
456.067,527.567,90.3325,90
456.067,533.833,90.3325,88.9744
456.067,560.833,90.3325,89.5887
456.133,560.867,90.3215,89.5778
456.033,560.867,90.3366,89.5816
456.067,560.833,90.3325,89.5887
456.067,560.867,90.3325,89.5816
456.067,560.9,90.3325,89.5759
456.067,557.833,90.3325,90.1668
456.067,560.967,90.3325,89.5629
456.033,560.867,90.3366,89.5829
456.067,560.867,90.3325,89.5816
456.067,515.7,90.3325,87.7731
456.067,560.867,90.3325,89.5816
456.033,560.8,90.3369,89.5928
456.033,561,90.3369,89.5557
456,561.533,90.341,89.4398
456.033,560.833,90.3369,89.5873
456.033,560.867,90.3369,89.5816
456.033,560.833,90.3369,89.5873
456,560.833,90.341,89.5887
456.033,560.833,90.3369,89.5888
456.033,560.867,90.3369,89.5816
456.033,564.467,90.3369,88.8893
456.033,560.867,90.3369,89.5816
456.033,560.867,90.3369,89.5816
456,560.833,90.341,89.5873
456.033,527.533,90.3369,90.0066
456.033,564.6,90.3369,88.858
456.033,546.067,90.3369,88.2308
456.033,560.9,90.3369,89.5745
456.033,560.833,90.3369,89.5873
456,560.833,90.341,89.587
456.033,560.833,90.3369,89.5872
456.033,560.867,90.3369,89.5814
456.033,560.967,90.3369,89.5604
456.033,560.833,90.3369,89.5886
456.033,560.867,90.3369,89.5816
456,560.867,90.341,89.5816
456.033,560.8,90.3369,89.5944
456.033,561,90.3369,89.5533
456.033,560.867,90.3369,89.5816
456.033,560.767,90.3369,89.5989
456.033,560.833,90.3369,89.5887
456,560.967,90.341,89.5616
456.033,560.9,90.3369,89.5745
456.033,560.933,90.3369,89.5674
456.033,560.867,90.3369,89.5829
456.033,560.867,90.3369,89.5816
456.033,560.9,90.3369,89.576
456,560.767,90.341,89.6028
456.033,560.8,90.3369,89.5931
456.033,560.867,90.3369,89.5817
456.033,557.767,90.3369,90.1772
456.033,560.9,90.3369,89.5745
456.033,560.867,90.3369,89.5816
456,560.867,90.341,89.5816
456.033,560.7,90.3369,89.6111
456.033,560.8,90.3369,89.5942
