Sarsa,QLearning,Sarsa Error Bar,QLearning Error Bar
3.58712,0.287942,0.0366564,0.05447
3.57117,0.352629,0.0384706,0.0534261
3.58895,0.271182,0.0340484,0.0681696
3.56646,0.321013,0.0356874,0.0517372
3.63204,0.334607,0.0356975,0.0578365
3.55469,0.322473,0.0385115,0.0584734
3.54841,0.377958,0.0362506,0.0467027
3.54506,0.37104,0.0360885,0.0479197
3.56053,0.355111,0.0380522,0.0551546
3.5918,0.330898,0.034187,0.0490171
3.4936,0.342051,0.0363457,0.0573912
3.52382,0.33517,0.035537,0.0558143
3.59475,0.357702,0.0348237,0.0523302
3.58983,0.352849,0.0349164,0.0539711
3.53834,0.375661,0.0379652,0.047632
3.57865,0.394287,0.0371756,0.0456672
3.53496,0.376287,0.033799,0.0537818
3.59999,0.303435,0.0344844,0.0546584
3.55105,0.364982,0.0346696,0.0484138
3.56043,0.302717,0.0374089,0.0563131
3.55966,0.357428,0.0337614,0.053282
3.55495,0.387253,0.0371868,0.05052
3.57317,0.354589,0.0375803,0.0575706
3.5259,0.366045,0.0411342,0.0464607
3.62101,0.31832,0.0361042,0.0528594
3.5281,0.312847,0.0353579,0.0654611
3.54267,0.2921,0.0363169,0.07545
3.59163,0.317799,0.0369534,0.0578965
3.51951,0.316303,0.0424064,0.0650605
3.5793,0.348192,0.0379246,0.0615686
3.56426,0.356445,0.0376796,0.0598663
3.4659,0.394943,0.039345,0.0630615
3.5852,0.328626,0.0344699,0.064926
3.55371,0.305253,0.0349232,0.0649935
3.58395,0.353086,0.0356214,0.0548311
3.55997,0.375209,0.0343135,0.0488561
3.60081,0.407041,0.0382865,0.0528719
3.60059,0.383708,0.0324129,0.0556072
3.57049,0.411462,0.0359483,0.0495101
3.54824,0.404142,0.0359348,0.0511823
3.5528,0.352866,0.0384325,0.050403
3.57588,0.32996,0.0363139,0.0557095
3.621,0.262725,0.0329798,0.0602444
3.5499,0.355648,0.042625,0.0574627
3.60323,0.403101,0.0383261,0.04844
3.58619,0.375577,0.0342528,0.049175
3.58576,0.396541,0.0363558,0.0548698
3.58635,0.355185,0.034495,0.0578066
3.61415,0.409474,0.04116,0.0528365
3.54817,0.423598,0.0367814,0.0533948
3.59328,0.340894,0.0369858,0.0552474
3.5827,0.381301,0.035693,0.0583944
3.55781,0.394249,0.0357946,0.0617689
3.55698,0.300866,0.0372749,0.0702462
3.63693,0.394182,0.0387724,0.0517527
3.56344,0.374857,0.0394098,0.0536921
3.55408,0.366986,0.0355581,0.0615998
3.55276,0.381614,0.0356584,0.0571789
3.61454,0.420708,0.0399435,0.0504734
3.58553,0.37582,0.0349765,0.0469357
3.56659,0.410937,0.0345196,0.0462352
3.58531,0.375733,0.035823,0.0553531
3.50751,0.360179,0.0385235,0.0644121
3.50563,0.441554,0.0420851,0.0451766
3.53729,0.385902,0.0377829,0.0566929
3.54999,0.386187,0.0373838,0.0602525
3.53194,0.284129,0.0373257,0.0784095
3.56106,0.407404,0.0377123,0.0496737
3.54984,0.404779,0.0404212,0.0521376
3.55026,0.419927,0.0415502,0.0481409
3.55523,0.41762,0.0373528,0.0519686
3.57748,0.371097,0.0371208,0.0584694
3.57712,0.468712,0.0367883,0.0433001
3.55149,0.429568,0.0366681,0.0467067
3.58326,0.36436,0.0366186,0.0560857
3.6071,0.395279,0.0350125,0.0473583
3.50139,0.382497,0.0464732,0.0635562
3.552,0.463344,0.0379014,0.0421875
3.53147,0.400425,0.0352734,0.0617206
